  7:45PM,All summaries ,99937.77778,255862.53,13782.72,97.55,47.02857143,78.36,38.368,48.095
  7:50PM,All summaries ,99937.77778,255862.53,13782.72,96.94,47.02857143,78.36,38.368,48.095
  7:55PM,All summaries ,99937.77778,255862.53,13782.72,97.33,47.02857143,78.36,38.368,48.095
  8:00PM,All summaries ,99937.77778,255862.53,13782.72,96.01,47.02857143,78.36,38.368,48.095
  8:05PM,All summaries ,99937.77778,255862.53,13782.72,97.29,47.02857143,78.36,38.368,48.095
  8:10PM,All summaries ,99937.77778,255862.53,13782.72,97.15,47.02857143,78.36,38.368,48.095
  8:15PM,All summaries ,99937.77778,255862.53,13782.72,97.22,47.02857143,78.36,38.368,48.095
  8:20PM,All summaries ,99937.77778,255862.53,13782.72,97.2,47.02857143,78.36,38.368,48.095
  8:25PM,All summaries ,99937.77778,255862.53,13782.72,97.68,47.02857143,78.36,38.368,48.095
  8:30PM,All summaries ,99937.77778,255862.53,13782.72,97.18,47.02857143,78.36,38.368,48.095
  8:35PM,All summaries ,99937.77778,255862.53,13782.72,97.33,47.02857143,78.36,38.368,48.095
  8:40PM,All summaries ,99937.77778,255862.53,13782.72,96.44,47.02857143,78.36,38.368,48.095
  8:45PM,All summaries ,99937.77778,255862.53,13782.72,95.59,47.02857143,78.36,38.368,48.095
  8:50PM,All summaries ,99937.77778,255862.53,13782.72,95.74,47.02857143,78.36,38.368,48.095
  8:55PM,All summaries ,99937.77778,255862.53,13782.72,95.45,47.02857143,78.36,38.368,48.095
  9:00PM,All summaries ,99937.77778,255862.53,13782.72,95.15,47.02857143,78.36,38.368,48.095
  9:05PM,All summaries ,99937.77778,255862.53,13782.72,95.89,47.02857143,78.36,38.368,48.095
  9:10PM,All summaries ,99937.77778,255862.53,13782.72,96.62,47.02857143,78.36,38.368,48.095
  9:15PM,All summaries ,99937.77778,255862.53,13782.72,96.1,47.02857143,78.36,38.368,48.095
  9:20PM,All summaries ,99937.77778,255862.53,13782.72,96.01,47.02857143,78.36,38.368,48.095
  9:25PM,All summaries ,99937.77778,255862.53,13782.72,95.79,47.02857143,78.36,38.368,48.095
  9:30PM,All summaries ,99937.77778,255862.53,13782.72,96.68,47.02857143,78.36,38.368,48.095
  9:35PM,All summaries ,99937.77778,255862.53,13782.72,97.26,47.02857143,78.36,38.368,48.095
  9:40PM,All summaries ,99937.77778,255862.53,13782.72,96.94,47.02857143,78.36,38.368,48.095
  9:45PM,All summaries ,99937.77778,255862.53,13782.72,97.44,47.02857143,78.36,38.368,48.095
  9:50PM,All summaries ,99937.77778,255862.53,13782.72,97.01,47.02857143,78.36,38.368,48.095
  9:55PM,All summaries ,99937.77778,255862.53,13782.72,96.36,47.02857143,78.36,38.368,48.095
  10:00PM,All summaries ,99937.77778,255862.53,13782.72,95.39,47.02857143,78.36,38.368,48.095
  10:05PM,All summaries ,99937.77778,255862.53,13782.72,95.67,47.02857143,78.36,38.368,48.095
  10:10PM,All summaries ,99937.77778,255862.53,13782.72,96.63,47.02857143,78.36,38.368,48.095
  10:15PM,All summaries ,99937.77778,255862.53,13782.72,97.23,47.02857143,78.36,38.368,48.095
  10:20PM,All summaries ,99937.77778,255862.53,13782.72,97.18,47.02857143,78.36,38.368,48.095
  10:25PM,All summaries ,99937.77778,255862.53,13782.72,97.25,47.02857143,78.36,38.368,48.095
  10:30PM,All summaries ,99937.77778,255862.53,13782.72,97.12,47.02857143,78.36,38.368,48.095
  10:35PM,All summaries ,99937.77778,255862.53,13782.72,96.87,47.02857143,78.36,38.368,48.095
  10:40PM,All summaries ,99937.77778,255862.53,13782.72,97.28,47.02857143,78.36,38.368,48.095
  10:45PM,All summaries ,99937.77778,255862.53,13782.72,97.56,47.02857143,78.36,38.368,48.095
